sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
25.777,1788979897.6902003,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
25.777,1788979897.7101808,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
25.777,1788979897.730997,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
25.777,1788979897.7502217,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
25.777,1788979897.770379,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
25.777,1788979897.7902176,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
25.785,1788979897.8102498,NAVIGATE,0.15377033813315402,-0.2150304807603242,0.22506047001628982,True,0.19726150654716323,-2.151403023882832e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.130229682241939e-05,0.05320586275018373
25.793,1788979897.8318424,NAVIGATE,0.15436970473950756,-0.21499549457193162,0.2249166899663756,True,0.1978615065467169,-2.1494868638243387e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.1307806988354874e-05,0.059151454684160956
25.793,1788979897.8501744,NAVIGATE,0.15436970473950756,-0.21499549457193162,0.2249166899663756,True,0.1978615065467169,-2.1494868638243387e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.1307806988354874e-05,0.059151454684160956
25.793,1788979897.8702643,NAVIGATE,0.15436970473950756,-0.21499549457193162,0.2249166899663756,True,0.1978615065467169,-2.1494868638243387e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.1307806988354874e-05,0.059151454684160956
25.793,1788979897.8907442,NAVIGATE,0.15436970473950756,-0.21499549457193162,0.2249166899663756,True,0.1978615065467169,-2.1494868638243387e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.1307806988354874e-05,0.059151454684160956
25.793,1788979897.9102035,NAVIGATE,0.15436970473950756,-0.21499549457193162,0.2249166899663756,True,0.1978615065467169,-2.1494868638243387e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.1307806988354874e-05,0.059151454684160956
25.793,1788979897.930283,NAVIGATE,0.15436970473950756,-0.21499549457193162,0.2249166899663756,True,0.1978615065467169,-2.1494868638243387e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.1307806988354874e-05,0.059151454684160956
